"","Promotion","Event","EventID","Match","Fighter","FighterID","Result","Opponent","OpponentID","Method","Round","Time","Date"
"4222","Ippon Primorye Fighting Championship (IPFC)","IPFC 3Battle of the Masters",89443,"4","Chyngyz Dzhamaldin Uulu","Chyngyz-Dzhamaldin-Uulu-352767","Win","Dmitriy Dolmat","Dmitriy-Dolmat-345171","KON/A","1","0:15",2021-04-24
"4223","Ippon Primorye Fighting Championship (IPFC)","IPFC 3Battle of the Masters",89443,"3","Anton Leshchev","Anton-Leshchev-386146","Win","Dzhambulat Dzutsev","Dzhambulat-Dzutsev-348095","Decision (Unanimous)N/A","3","5:00",2021-04-24
"4224","Ippon Primorye Fighting Championship (IPFC)","IPFC 3Battle of the Masters",89443,"2","Jahangir Kodirov","Jahangir-Kodirov-268939","Win","Aleksey Tyan","Aleksey-Tyan-386145","Decision (Unanimous)N/A","3","5:00",2021-04-24
"4225","Ippon Primorye Fighting Championship (IPFC)","IPFC 3Battle of the Masters",89443,"1","Firudjon Razokberdiev","Firudjon-Razokberdiev-386144","Win","Shakhzod Karimov","Shakhzod-Karimov-385200","KON/A","1","0:00",2021-04-24
"4226","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"10","Emiliano San Vicente","Emiliano-San-Vicente-378995","Win","Giovanny Meza","Giovanny-Meza-298699","Method TKO (Punches)","1","3:11",2021-04-24
"4227","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"9","Roberto Uriel Pixley Nava","Roberto-Uriel-Pixley-Nava-221359","Win","David Flores","David-Flores-386141","Submission (Kimura)N/A","1","1:08",2021-04-24
"4228","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"8","Ricardo Chavez","Ricardo-Chavez-265921","Win","Alessandro Macedo","Alessandro-Macedo-116017","Decision (Split)N/A","3","5:00",2021-04-24
"4229","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"7","Roman Barro Cordoba","Roman-Barro-Cordoba-313729","Win","Ronny James","Ronny-James-386140","TKO (Punches)N/A","2","2:50",2021-04-24
"4230","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"6","Daniel Salazar","Daniel-Salazar-386138","Win","Ivan Herrera","Ivan-Herrera-386139","TKO (Punches)N/A","1","2:09",2021-04-24
"4231","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"5","Jonathan Bello","Jonathan-Bello-386136","Win","Carlos Rodriguez","Carlos-Rodriguez-386137","TKO (Punches)N/A","1","1:03",2021-04-24
"4232","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"4","Gabriel Gomez","Gabriel-Gomez-386134","Win","Salvador Cuevas","Salvador-Cuevas-386135","TKO (Punches)N/A","1","0:44",2021-04-24
"4233","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"3","Cesar Valdes Acosta","Cesar-Valdes-Acosta-386132","Win","Jesus Montiel","Jesus-Montiel-386133","TKO (Punches)N/A","1","2:32",2021-04-24
"4234","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"2","Carlos Rojas","Carlos-Rojas-383882","Win","Guillermo Torres","Guillermo-Torres-386131","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4235","Vendetta MMA Championship Series","Vendetta 5Vendetta MMA Championship Series",89442,"1","Luis Fernando Castillo","Luis-Fernando-Castillo-386129","Win","Christian Mora","Christian-Mora-386130","TKO (Punches)N/A","2","1:55",2021-04-24
"4236","Original Fighting Championship","OFCOriginal Fighting Championship Fight Night 1",89287,"2","Mohammad Ehsan Omari","Mohammad-Ehsan-Omari-385054","Win","Qudratullah Babakarkhil","Qudratullah-Babakarkhil-385055","Method Decision (Unanimous)","3","5:00",2021-04-24
"4237","Original Fighting Championship","OFCOriginal Fighting Championship Fight Night 1",89287,"1","Omid Ibrahimi","Omid-Ibrahimi-305765","Win","Sherzai Mohammadi","Sherzai-Mohammadi-385053","SubmissionHaseebullah Ahmadzai","1","0:15",2021-04-24
"4238","Woman's Fight","Woman's Fight1",89237,"5","Tainara Lisboa","Tainara-Lisboa-233589","Win","Leticia  Hile","Leticia-Hile-384861","Method TKO","1","2:35",2021-04-24
"4239","Woman's Fight","Woman's Fight1",89237,"4","Lohayne Lopes","Lohayne-Lopes-258621","Win","Perola Luniere","Perola-Luniere-366993","Decision (Unanimous)Charyana Gamballe Correia","3","5:00",2021-04-24
"4240","Woman's Fight","Woman's Fight1",89237,"3","Stephanie Bruna Luciano","Stephanie-Bruna-Luciano-265743","Win","Tainara  Santos","Tainara-Santos-384859","Decision (Unanimous)Julian Fabrin Soares","3","5:00",2021-04-24
"4241","Woman's Fight","Woman's Fight1",89237,"2","Raiane Vinuto","Raiane-Vinuto-386143","Win","Yasmin Guimaraes","Yasmin-Guimaraes-381925","Decision (Split)N/A","3","3:00",2021-04-24
"4242","Woman's Fight","Woman's Fight1",89237,"1","Aieza Ramos Bertolso","Aieza-Ramos-Bertolso-353181","Win","Jaqueline Matos","Jaqueline-Matos-386142","Submission (Armbar)N/A","1","2:30",2021-04-24
"4243","CAM Circuito Argentino de MMA","CAM 2Circuito Argentino de MMA",89196,"5","Francisco Prado","Francisco-Prado-337565","Win","Octavio Jobet","Octavio-Jobet-206509","Method Submission (Guillotine Choke)","1","0:34",2021-04-24
"4244","CAM Circuito Argentino de MMA","CAM 2Circuito Argentino de MMA",89196,"4","Fatima Juarez","Fatima-Juarez-288179","Win","Adriana Piedade","Adriana-Piedade-330489","TKO (Body Kick and Punches)Leandro Cassano","2","2:39",2021-04-24
"4245","CAM Circuito Argentino de MMA","CAM 2Circuito Argentino de MMA",89196,"3","Cesar Cardozo","Cesar-Cardozo-305257","Win","Jesus Guzman","Jesus-Guzman-362017","Decision (Unanimous)Juan Carmona","3","5:00",2021-04-24
"4246","CAM Circuito Argentino de MMA","CAM 2Circuito Argentino de MMA",89196,"2","Ivan Arguello","Ivan-Arguello-246967","Win","Abel Sosa Diaz","Abel-Sosa-Diaz-239591","Submission (Guillotine Choke)Luis Garavaglia","1","3:39",2021-04-24
"4247","CAM Circuito Argentino de MMA","CAM 2Circuito Argentino de MMA",89196,"1","Eduardo Cajal","Eduardo-Cajal-379930","Win","Claudio Cespedes","Claudio-Cespedes-385807","TKO (Punches)Leandro Cassano","1","1:25",2021-04-24
"4248","Pitko Team","Pitko TeamBattle in Zhelezke",89195,"5","Vladislav Gornak","Vladislav-Gornak-247913","Win","Igor Lisovsky","Igor-Lisovsky-270167","Method Submission (Choke)","1","0:00",2021-04-24
"4249","Pitko Team","Pitko TeamBattle in Zhelezke",89195,"4","Rustam Khadisgadzhiev","Rustam-Khadisgadzhiev-335167","Win","Rustamjon Aliev","Rustamjon-Aliev-344205","TKO (Punches)N/A","1","0:00",2021-04-24
"4250","Pitko Team","Pitko TeamBattle in Zhelezke",89195,"3","Dzhambul Askarov","Dzhambul-Askarov-303633","Win","Radzhabmurod Ibodov","Radzhabmurod-Ibodov-318777","TKO (Punches)N/A","1","0:00",2021-04-24
"4251","Pitko Team","Pitko TeamBattle in Zhelezke",89195,"2","Ivan Strelnikov","Ivan-Strelnikov-272651","Win","Edik Khuntsarya","Edik-Khuntsarya-345405","TKO (Punches)N/A","1","0:00",2021-04-24
"4252","Pitko Team","Pitko TeamBattle in Zhelezke",89195,"1","Artur Oganesyan","Artur-Oganesyan-360809","Win","Zelim Germashikov","Zelim-Germashikov-387127","SubmissionN/A","1","0:00",2021-04-24
"4253","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"10","Ali Mashrapov","Ali-Mashrapov-277991","Win","Aleko Saghliani","Aleko-Saghliani-267153","Method Submission (Guillotine Choke)","2","0:00",2021-04-24
"4254","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"9","Shota Akulashvili","Shota-Akulashvili-53102","Win","Belek Aliev","Belek-Aliev-327659","Submission (Kimura)N/A","2","0:00",2021-04-24
"4255","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"8","Gigi Shalamberidze","Gigi-Shalamberidze-384807","Win","Ivan Vinokurov","Ivan-Vinokurov-367095","TKO (Punches)N/A","1","0:00",2021-04-24
"4256","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"7","Paata Robakidze","Paata-Robakidze-109607","Win","Yevhen Brodetsky","Yevhen-Brodetsky-384800","TKO (Elbows and Punches)N/A","1","0:00",2021-04-24
"4257","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"6","Jondi Maridashvili","Jondi-Maridashvili-313691","Win","Ivan Krytsenko","Ivan-Krytsenko-384806","Submission (Armbar)N/A","1","0:00",2021-04-24
"4258","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"5","Beka Eradze","Beka-Eradze-303141","Win","Stepan Korolev","Stepan-Korolev-139475","KO (Body Kick)N/A","1","0:00",2021-04-24
"4259","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"4","Giorgi Lelashvili","Giorgi-Lelashvili-350131","Win","Maksym Soroka","Maksym-Soroka-142365","TKO (Punches)N/A","1","0:00",2021-04-24
"4260","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"3","Vadim Sakal","Vadim-Sakal-231427","Win","Giorgi Pochikidze","Giorgi-Pochikidze-384804","Submission (Rear-Naked Choke)N/A","1","0:00",2021-04-24
"4261","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"2","Mukhrani Narsavidze","Mukhrani-Narsavidze-385198","Win","Yuriy Bilan","Yuriy-Bilan-385199","Submission (Rear-Naked Choke)N/A","1","0:00",2021-04-24
"4262","Alpha Green Championship League","AGCAlpha Green Championship League",89194,"1","Nodar Kutibashvili","Nodar-Kutibashvili-384799","Win","Levon Minasyan","Levon-Minasyan-384798","TKO (Retirement)N/A","1","5:00",2021-04-24
"4263","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"12","Kevin Pastran","Kevin-Pastran-316833","Win","Cerapio Garcia","Cerapio-Garcia-261075","Method Decision (Unanimous)","3","3:00",2021-04-24
"4264","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"11","Aquiles Curichimba","Aquiles-Curichimba-304815","Win","Jhonatan Aponte","Jhonatan-Aponte-328409","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4265","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"10","Lucas  Garcia Silva","Lucas-Garcia-Silva-344491","Win","Juan Alexis Campos","Juan-Alexis-Campos-304799","Decision (Split)N/A","3","3:00",2021-04-24
"4266","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"9","Jhonatan Venancino Tamani","Jhonatan-Venancino-Tamani-384434","Win","Carlos Magno Lopez","Carlos-Magno-Lopez-384435","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4267","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"8","Ronald Da Silva","Ronald-Da-Silva-354249","Win","Jhovan Pajuelo Contreras","Jhovan-Pajuelo-Contreras-384433","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4268","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"7","Mayck  Ramirez","Mayck-Ramirez-354245","Win","Lener Ojanama Rodriguez","Lener-Ojanama-Rodriguez-384432","Submission (Rear-Naked Choke)N/A","2","2:04",2021-04-24
"4269","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"6","Michael Mozombite","Michael-Mozombite-311111","Win","Wilder Sanchez","Wilder-Sanchez-384431","TKO (Punches)N/A","1","2:47",2021-04-24
"4270","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"5","Leonardo Wong","Leonardo-Wong-281961","Win","Angel Asca Leon","Angel-Asca-Leon-384428","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4271","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"4","Cristian Mezal","Cristian-Meza-350541","Win","Carlos Takeuch","Carlos-Takeuchi-350557","TKO (Punches)N/A","2","1:40",2021-04-24
"4272","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"3","Cristopher Ruiz","Cristopher-Ruiz-331191","Win","Klinsman Ascencio Margarino","Klinsman-Ascencio-Margarino-384429","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4273","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"2","Juan Carlos Del Aguila","Juan-Carlos-Del-Aguila-384425","Win","Cristhian  Montalvan","Cristhian-Montalvan-384426","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4274","Amazon Fighting Championship","Amazon FC 17Pastran vs. Garcia ",89159,"1","Francisco Clever Uribed","Francisco-Clever-Uribe-384422","Win","Roger Sahens Aira","Roger-Sahens-Aira-384421","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4275","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"9","Lauren Wolfe","Lauren-Wolfe-302069","Win","Wendy Freeman","Wendy-Freeman-380011","Method Submission (Armbar)","1","2:30",2021-04-24
"4276","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"8","Ethan Goodwin","Ethan-Goodwin-287509","Win","Erik Mendez","Erik-Mendez-290725","Submission (Triangle Choke)N/A","1","1:11",2021-04-24
"4277","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"7","Darien Robinson","Darien-Robinson-281759","Win","Gage Morsette","Gage-Morsette-265811","KON/A","2","2:49",2021-04-24
"4278","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"6","CaySea McBride","CaySea-McBride-280621","Win","Yanet Perez","Yanet-Perez-385162","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4279","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"5","Daeri Alderman","Daeri-Alderman-385161","Win","Alek Aragon","Alek-Aragon-301897","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4280","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"4","Kailey Frank","Kailey-Frank-385160","Win","Kacee Cummings","Kacee-Cummings-344113","Decision (Split)N/A","3","3:00",2021-04-24
"4281","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"3","Trent Miller","Trent-Miller-382805","Win","Dustin Odegard","Dustin-Odegard-385159","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4282","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"2","Shawn Abeyta","Shawn-Abeyta-385158","Win","Braeden Tovey","Braeden-Tovey-292579","Decision (Unanimous)N/A","3","3:00",2021-04-24
"4283","Fusion Fight League","Fusion Fight LeagueBackflips and Beatdowns",89145,"1","Justin Zachariasen","Justin-Zachariasen-385157","Win","Donnell Dixon","Donnell-Dixon-204521","Submission (Triangle Choke)N/A","1","1:01",2021-04-24
"4284","Russian Cagefighting Championship","RCCIntro 12",89117,"8","Sergey Martynov","Sergey-Martynov-154295","Win","Borys Polezhai","Borys-Polezhai-132091","Method Decision (Unanimous)","3","5:00",2021-04-24
"4285","Russian Cagefighting Championship","RCCIntro 12",89117,"7","Maxim Usoyan","Maxim-Usoyan-274225","Win","Aleksander Dontsov","Aleksander-Dontsov-265387","Decision (Unanimous)N/A","3","5:00",2021-04-24
"4286","Russian Cagefighting Championship","RCCIntro 12",89117,"6","Aleksandr Vasilev","Aleksandr-Vasilev-331029","Win","Islam Bagavutdinov","Islam-Bagavutdinov-256771","TKO (Punches)N/A","3","2:01",2021-04-24
"4287","Russian Cagefighting Championship","RCCIntro 12",89117,"5","Nikita Barkhatov","Nikita-Barkhatov-296933","Win","Alexander Danilov","Alexander-Danilov-242243","Decision (Majority)N/A","3","5:00",2021-04-24
"4288","Russian Cagefighting Championship","RCCIntro 12",89117,"4","Ivan Bondarchuk","Ivan-Bondarchuk-272983","Win","Aleksey Nikitin","Aleksey-Nikitin-338455","KO (Front Kick)N/A","2","2:50",2021-04-24
"4289","Russian Cagefighting Championship","RCCIntro 12",89117,"3","Behzod Usmonov","Behzod-Usmonov-211059","Win","Grigory Dontsov","Grigory-Dontsov-308495","KO (Punch)N/A","2","0:43",2021-04-24
"4290","Russian Cagefighting Championship","RCCIntro 12",89117,"2","Alexander Treskin","Alexander-Treskin-181583","Win","Erik Tamindarov","Erik-Tamindarov-384796","TKO (Punches)N/A","1","2:09",2021-04-24
"4291","Russian Cagefighting Championship","RCCIntro 12",89117,"1","Artem Polygalov","Artem-Polygalov-340005","Win","Fedor Ershov","Fedor-Ershov-351021","KO (Body Kick)N/A","1","1:27",2021-04-24
"4292","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"9","Philip De Fries","Philip-De-Fries-46202","Win","Tomasz Narkun","Tomasz-Narkun-55544","Method TKO (Punches)","2","3:37",2021-04-24
"4293","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"8","Marian Ziolkowski","Marian-Ziolkowski-85007","Win","Maciej Kazieczko","Maciej-Kazieczko-199207","Submission (Rear-Naked Choke)Marc Goddard","2","4:24",2021-04-24
"4294","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"7","Marek Samociuk","Marek-Samociuk-328539","Win","Izuagbe Ugonoh","Izuagbe-Ugonoh-373254","TKO (Punches)Tomasz Bronder","2","0:27",2021-04-24
"4295","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"6","Patryk Kaczmarczyk","Patryk-Kaczmarczyk-288887","Win","Michal Sobiech","Michal-Sobiech-241267","Decision (Unanimous)Piotr Jarosz","3","5:00",2021-04-24
"4296","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"5","Aleksandar Ilic","Aleksandar-Ilic-170791","Win","Adrian Dudek","Adrian-Dudek-281515","TKO (Punches)Marc Goddard","1","3:44",2021-04-24
"4297","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"4","Vojto Barborik","Vojto-Barborik-164485","Win","Krzysztof Klaczek","Krzysztof-Klaczek-79403","Submission (Rear-Naked Choke)Tomasz Bronder","2","2:30",2021-04-24
"4298","Konfrontacja Sztuk Walki","KSW 60De Fries vs. Narkun 2",88950,"3","Karolina Wojcik","Karolina-Wojcik-224757","Win","Aleksandra Rola","Aleksandra-Rola-197897","Decision (Unanimous)Piotr Jarosz","3","5:00",2021-04-24
