"","Promotion","Event","EventID","Match","Fighter","FighterID","Result","Opponent","OpponentID","Method","Round","Time","Date"
"534","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"9","Yargul Alizei","Yargul-Alizei-375295","Win","Abas Mohammadi","Abas-Mohammadi-380925","KOKhan Mohammad Eshaqzai","1","1:30",2021-01-08
"535","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"8","Abdul Rashid Rasuli","Abdul-Rashid-Rasuli-380923","Win","Ajabgul Achakzai","Ajabgul-Achakzai-380924","KOKhan Mohammad Eshaqzai","1","0:17",2021-01-08
"536","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"7","Mohammad Esmailzadah","Mohammad-Esmailzadah-380921","Win","Wahid Mubariz","Wahid-Mubariz-380922","KOKhan Mohammad Eshaqzai","1","3:50",2021-01-08
"537","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"6","Farhad Nazari","Farhad-Nazari-380919","Win","Esmatullah Noorzai","Esmatullah-Noorzai-380920","KOKhan Mohammad Eshaqzai","1","3:10",2021-01-08
"538","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"5","Ghulam Mohammad Kohistani","Ghulam-Mohammad-Kohistani-380917","Win","Faiz Ahmad Karimi","Faiz-Ahmad-Karimi-380918","Decision (Unanimous)Khan Mohammad Eshaqzai","3","5:00",2021-01-08
"539","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"4","Parwiz Kapisawal","Parwiz-Kapisawal-380915","Win","Wakil Ahmad Ahmadi","Wakil-Ahmad-Ahmadi-380916","Decision (Unanimous)Jawad Mohammadi","3","5:00",2021-01-08
"540","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"3","Faiz Ahmad Mohmand","Faiz-Ahmad-Mohmand-380913","Win","Safitullah Amerkhil","Safitullah-Amerkhil-380914","KOKhan Mohammad Eshaqzai","1","3:43",2021-01-08
"541","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"2","Sadiqullah Mojahid","Sadiqullah-Mojahid-380911","Win","Esmatullah Hotak","Esmatullah-Hotak-380912","Decision (Unanimous)Khan Mohammad Eshaqzai","3","5:00",2021-01-08
"542","Peace Fighting Championship","PFC 2Peace Fighting Championship 2",88616,"1","Khairullah Haideri","Khairullah-Haideri-380909","Win","Abdul Waris Mohammadi","Abdul-Waris-Mohammadi-380910","KOKhan Mohammad Eshaqzai","3","2:40",2021-01-08
"543","International Sport Combat Federation","ISCFBattle of Rome 5",8788,"2","Sean Kilgus","Sean-Kilgus-21028","Win","Chris Haggerty","Chris-Haggerty-37420","Method Submission","2","0:00",2008-06-28
"544","International Sport Combat Federation","ISCFBattle of Rome 5",8788,"1","Blake Bowman","Blake-Bowman-23763","Win","David Curby","David-Curby-33220","DecisionN/A","3","0:00",2008-06-28
"545","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"9","Kushal Vyas","Kushal-Vyas-186131","Win","Rohit Pundeer","Rohit-Pundeer-145657","Method Submission (Armbar)","1","1:11",2021-01-09
"546","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"8","Hemant Wadekar","Hemant-Wadekar-145689","Win","Suraj Bahadur","Suraj-Bahadur-118395","KOAquib Maqsood","1","2:30",2021-01-09
"547","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"7","Monika Kiran Ghag","Monika-Kiran-Ghag-349163","Win","Priya Saini","Priya-Saini-349161","Decision (Unanimous)Aquib Maqsood","3","5:00",2021-01-09
"548","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"6","Akib Alid","Akib-Ali-314727","Win","Mandeep Prajapati","Mandeep-Prajapati-378168","Draw (Unanimous)Aquib Maqsood","3","5:00",2021-01-09
"549","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"5","Bishal Sahu","Bishal-Sahu-337229","Win","Pawan Semwal","Pawan-Semwal-300173","Decision (Unanimous)Aquib Maqsood","3","5:00",2021-01-09
"550","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"4","Shivang Guleria","Shivang-Guleria-356575","Win","Ishan Das","Ishan-Das-271187","KOKesab Sardar","1","0:00",2021-01-09
"551","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"3","Mridul Saikia","Mridul-Saikia-271195","Win","Avinash Pandey","Avinash-Pandey-375999","Submission (Rear-Naked Choke)Amjad Khan","2","0:00",2021-01-09
"552","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"2","Arshiyan Memon","Arshiyan-Memon-378169","Win","Kiran Ghag","Kiran-Ghag-322755","Submission (Armbar)Amjad Khan","2","0:00",2021-01-09
"553","Soul Of Warriors","Soul of Warriors 2Kushal vs. Rohit",88084,"1","Ritika Poojary","Ritika-Poojary-362691","Win","Tejaswini Nandedkar","Tejaswini-Nandedkar-348009","Decision (Unanimous)Amjad Khan","3","5:00",2021-01-09
"554","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"9","Greg Hopkins","Greg-Hopkins-65363","Win","Jason King","Jason-King-181329","Method TKO (Strikes)","1","2:55",2021-01-09
"555","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"8","Serena DeJesus","Serena-DeJesus-185201","Win","Christina Ricker","Christina-Ricker-271497","Decision (Unanimous)N/A","3","5:00",2021-01-09
"556","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"7","Logan Neal","Logan-Neal-331149","Win","Nathen Arriaga","Nathen-Arriaga-261541","Decision (Split)N/A","3","5:00",2021-01-09
"557","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"6","Bubba Cruz","Bubba-Cruz-209483","Win","Shlomo Boyd","Shlomo-Boyd-372967","KON/A","2","2:01",2021-01-09
"558","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"5","Lorenzo Hood","Lorenzo-Hood-51117","Win","Jordan Seufzer","Jordan-Seufzer-67584","TKO (Strikes)N/A","1","1:31",2021-01-09
"559","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"4","Garrett Sharp","Garrett-Sharp-292281","Win","Sam McAlpin","Sam-McAlpin-303103","SubmissionN/A","1","0:43",2021-01-09
"560","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"3","Chris  Bond","Chris-Bond-339511","Win","Roy Sanders","Roy-Sanders-60615","SubmissionN/A","1","3:19",2021-01-09
"561","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"2","Westin Wilson","Westin-Wilson-110361","Win","Christian Sanchez","Christian-Sanchez-16686","KON/A","1","1:04",2021-01-09
"562","Valor Fights (Tennessee)","VFC 77Valor Fighting Challenge 77",88141,"1","Chad Finnerty","Chad-Finnerty-292287","Win","Billy Combs","Billy-Combs-293049","SubmissionN/A","1","0:51",2021-01-09
"563","Supreme Warrior","SW 4Supreme Warrior 4",88391,"13","Eduardo Cajal","Eduardo-Cajal-379930","Win","Agustin Rodrigo Velasquez","Agustin-Rodrigo-Velasquez-297297","Method KO","3","4:43",2021-01-09
"564","Supreme Warrior","SW 4Supreme Warrior 4",88391,"12","Cristian Valiente","Cristian-Valiente-379949","Win","Maximiliano Menesses","Maximiliano-Menesses-380963","TKO (Retirement)Leandro Cassano","2","3:00",2021-01-09
"565","Supreme Warrior","SW 4Supreme Warrior 4",88391,"11","Matias Fontenla","Matias-Fontenla-302055","Win","Alexander W. Federmann","Alexander-W-Federmann-253469","Submission (Armbar)Leandro Cassano","1","1:40",2021-01-09
"566","Supreme Warrior","SW 4Supreme Warrior 4",88391,"10","Gabriel Vargas","Gabriel-Vargas-327371","Win","Gabriel Martinez","Gabriel-Martinez-348819","Decision (Unanimous)Leandro Cassano","3","3:00",2021-01-09
"567","Supreme Warrior","SW 4Supreme Warrior 4",88391,"9","Nicolas Jorge","Nicolas-Jorge-379942","Win","Luis Silva","Luis-Silva-380962","Decision (Majority)Juan Carmona","3","3:00",2021-01-09
"568","Supreme Warrior","SW 4Supreme Warrior 4",88391,"8","Pablo Saucedo","Pablo-Saucedo-379946","Win","Nicolas Avila","Nicolas-Avila-380961","Decision (Majority)Leandro Cassano","3","3:00",2021-01-09
"569","Supreme Warrior","SW 4Supreme Warrior 4",88391,"7","Gerardo Franco","Gerardo-Franco-380959","Win","Joel Machado","Joel-Machado-173509","Decision (Unanimous)Juan Carmona","3","3:00",2021-01-09
"570","Supreme Warrior","SW 4Supreme Warrior 4",88391,"6","Alvaro Flores","Alvaro-Flores-380957","Win","David Medina","David-Medina-380958","Decision (Unanimous)Leandro Cassano","3","3:00",2021-01-09
"571","Supreme Warrior","SW 4Supreme Warrior 4",88391,"5","Masse Wade","Masse-Wade-380955","Win","Jairo Valerio","Jairo-Valerio-380956","KOLeandro Cassano","1","0:00",2021-01-09
"572","Supreme Warrior","SW 4Supreme Warrior 4",88391,"4","Jorge Rosales","Jorge-Rosales-339891","Win","Osmar Rodriguez","Osmar-Rodriguez-301973","Decision (Unanimous)Leandro Cassano","3","3:00",2021-01-09
"573","Supreme Warrior","SW 4Supreme Warrior 4",88391,"3","Lautaro Teneb","Lautaro-Teneb-380954","Win","Juan Pieta","Juan-Pieta-302045","Decision (Unanimous)Diego Lopez","3","3:00",2021-01-09
"574","Supreme Warrior","SW 4Supreme Warrior 4",88391,"2","Cristian Lalin","Cristian-Lalin-327373","Win","Gregorio Mata","Gregorio-Mata-380953","SubmissionDiego Lopez","2","3:00",2021-01-09
"575","Supreme Warrior","SW 4Supreme Warrior 4",88391,"1","Leandro Ramirez","Leandro-Ramirez-380951","Win","Alexander Lopez","Alexander-Lopez-380952","SubmissionDiego Lopez","2","1:42",2021-01-09
"576","World Fighting Championship Akhmat","WFCAAndijan Mayor Cup",88617,"2","Nursultan Ruziboev","Nursultan-Ruziboev-175547","Win","Maksym Soroka","Maksym-Soroka-142365","Method Submission (Kimura)","1","0:00",2021-01-10
"577","World Fighting Championship Akhmat","WFCAAndijan Mayor Cup",88617,"1","Mashrabjon Ruziboev","Mashrabjon-Ruziboev-269495","Win","Arman Saparov","Arman-Saparov-359723","Submission (Rear-Naked Choke)N/A","1","0:00",2021-01-10
"578","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"9","Zabiullah Hamnawa","Zabiullah-Hamnawa-380498","Win","Qorban Ali Noori","Qorban-Ali-Noori-380499","Method Submission","2","2:10",2021-01-12
"579","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"8","Abdul Baies Azizi","Abdul-Baies-Azizi-380496","Win","Shafiqullah Almas","Shafiqullah-Almas-380497","SubmissionGomah Khan","1","2:21",2021-01-12
"580","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"7","Azizullah Andarabi","Azizullah-Andarabi-380494","Win","Ahmad Popal Gulabzada","Ahmad-Popal-Gulabzada-380495","DecisionQasim Walizada","3","5:00",2021-01-12
"581","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"6","Allahmohammad Sangi","Allahmohammad-Sangi-380492","Win","Samiullah Malang","Samiullah-Malang-380493","DecisionShah Mahmoud","3","5:00",2021-01-12
"582","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"5","Hakimullah Mokhlis","Hakimullah-Mokhlis-380489","Win","Bismullah Massoud","Bismullah-Massoud-380491","DecisionRazaq Timor","3","5:00",2021-01-12
"583","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"4","Shamshad Kohistani","Shamshad-Kohistani-380485","Win","Farid Panjshiri","Farid-Panjshiri-380487","DecisionQasim Walizada","3","5:00",2021-01-12
"584","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"3","Bahawudein Mubariz","Bahawudein-Mubariz-380483","Win","Baryali Delier","Baryali-Delier-380484","SubmissionYama Alizada","1","1:53",2021-01-12
"585","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"2","Hikmatullah Bahrami","Hikmatullah-Bahrami-380481","Win","Faisal Mohammadi","Faisal-Mohammadi-380482","DecisionShafiullah Sultani","3","5:00",2021-01-12
"586","Original Fighting Championship","OFC 3Original Fighting Championship 3",88487,"1","Ahmad Farid Delier","Ahmad-Farid-Delier-380480","Win","Hekmat Mubariz","Hekmat-Mubariz-376878","SubmissionRahmatullah Chakari","3","4:00",2021-01-12
"587","Wu Lin Feng","WLFW.A.R.S. 50",88618,"15","Mingyang Zhang","Mingyang-Zhang-243033","Win","Caibao Zhang","Caibao-Zhang-294443","Method KO","1","2:12",2021-01-14
"588","Wu Lin Feng","WLFW.A.R.S. 50",88618,"14","Zhifa Shang","Zhifa-Shang-103809","Win","Haobin Ma","Haobin-Ma-214849","KON/A","1","0:15",2021-01-14
"589","Wu Lin Feng","WLFW.A.R.S. 50",88618,"13","Zhu Rong","Zhu-Rong-233823","Win","Deliya Bi","Deliya-Bi-255807","KON/A","3","4:16",2021-01-14
"590","Wu Lin Feng","WLFW.A.R.S. 50",88618,"12","Keremuaili Maimaitituoheti","Keremuaili-Maimaitituoheti-227225","Win","Zha Yi","Zha-Yi-228277","KON/A","2","0:11",2021-01-14
"591","Wu Lin Feng","WLFW.A.R.S. 50",88618,"11","Na Liang","Na-Liang-241321","Win","Mengnan Liu","Mengnan-Liu-380970","Submission (Armbar)N/A","1","3:20",2021-01-14
"592","Wu Lin Feng","WLFW.A.R.S. 50",88618,"10","Huaxiang Dong","Huaxiang-Dong-256795","Win","Feier Huang","Feier-Huang-165983","Decision (Unanimous)N/A","5","5:00",2021-01-14
"593","Wu Lin Feng","WLFW.A.R.S. 50",88618,"9","Boqie Zheng","Boqie-Zheng-284077","Win","Junye Gao","Junye-Gao-239131","Decision (Unanimous)N/A","3","3:00",2021-01-14
"594","Wu Lin Feng","WLFW.A.R.S. 50",88618,"8","Long Xiao","Long-Xiao-233007","Win","Haitao Ti","Haitao-Ti-291011","KON/A","4","3:40",2021-01-14
"595","Wu Lin Feng","WLFW.A.R.S. 50",88618,"7","Taiyilake Taiyilak","Taiyilake-Taiyilake-380968","Win","Yongchao ","Yongchao-Ge-380969","No Contest (Illegal Knee)N/A","1","0:00",2021-01-14
"596","Wu Lin Feng","WLFW.A.R.S. 50",88618,"6","Qihui Yan","Qihui-Yan-242711","Win","Jie Miao","Jie-Miao-255823","Decision (Unanimous)N/A","5","5:00",2021-01-14
"597","Wu Lin Feng","WLFW.A.R.S. 50",88618,"5","Yibugele Yibugele","Yibugele-Yibugele-214343","Win","Jiacai Zhang","Jiacai-Zhang-210439","Decision (Unanimous)N/A","3","5:00",2021-01-14
"598","Wu Lin Feng","WLFW.A.R.S. 50",88618,"4","Gexi Sanlang","Gexi-Sanlang-241325","Win","Zhengyong Lu","Zhengyong-Lu-233839","Submission (Triangle Choke)N/A","1","v",2021-01-14
"599","Wu Lin Feng","WLFW.A.R.S. 50",88618,"3","Caibao Zhang","Caibao-Zhang-294443","Win","Hongyan Tian","Hongyan-Tian-380967","KON/A","1","1:53",2021-01-14
"600","Wu Lin Feng","WLFW.A.R.S. 50",88618,"2","Mingyang Zhang","Mingyang-Zhang-243033","Win","Handong Kong","Handong-Kong-103811","KON/A","1","0:45",2021-01-14
"601","Wu Lin Feng","WLFW.A.R.S. 50",88618,"1","Maheshate Maheshate","Maheshate-Maheshate-336819","Win","Damu Wu","Damu-Wu-335643","KON/A","1","1:13",2021-01-14
"602","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"11","Henerson da Rocha Duarte","Henerson-da-Rocha-Duarte-166051","Win","Francisco David Santos Lima","Francisco-David-Santos-Lima-353149","Method Submission (Ambar)","1","0:40",2021-01-15
"603","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"10","Magnus Kelly Conrado","Magnus-Kelly-Conrado-194581","Win","Wesley Micael","Wesley-Micael-381188","Submission (Rear-Naked Choke)Marcos Benicio","1","4:26",2021-01-15
"604","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"9","Mateus Linhares","Mateus-Linhares-280993","Win","Joelmir da Silva Gadelha","Joelmir-da-Silva-Gadelha-113177","Decision (Unanimous)Cezani Moutinho","3","5:00",2021-01-15
"605","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"8","Natalia Alves de Lima","Natalia-Alves-de-Lima-346291","Win","Beatriz Barros","Beatriz-Barros-381187","Submission (Ambar)N/A","2","3:47",2021-01-15
"606","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"7","Nonato Junior","Nonato-Junior-199083","Win","Kleverson Cardozo","Kleverson-Cardozo-133579","Submission (Rear-Naked Choke)Cezani Moutinho","1","2:49",2021-01-15
"607","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"6","Italo Rafael Abreu de Andrade","Italo-Rafael-Abreu-de-Andrade-247561","Win","Joao Felipe Santos Silva","Joao-Felipe-Santos-Silva-294365","Submission (Rear-Naked Choke)Marcos Benicio","1","2:52",2021-01-15
"608","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"5","Francisco Ferreira das Chagas Campos","Francisco-Ferreira-das-Chagas-Campos-74521","Win","Charlucio da Silva Brasil","Charlucio-da-Silva-Brasil-123679","Decision (Unanimous)Cezani Moutinho","3","5",2021-01-15
"609","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"4","Anderson Barbosa Salustino","Anderson-Barbosa-Salustino-64895","Win","Isac Silva Souza","Isac-Silva-Souza-292639","Submission (Rear-Naked Choke)Cezani Moutinho","2","3:18",2021-01-15
"610","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"3","Maria Claudia Oliveira","Maria-Claudia-Oliveira-283567","Win","Rafaela das Chagas Bernardo","Rafaela-das-Chagas-Bernardo-326207","Decision (Unanimous)Marcos Benicio","3","5",2021-01-15
"611","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"2","Alisson Fernandes Silva","Alisson-Fernandes-Silva-311935","Win","Jean dos Santos Alves","Jean-dos-Santos-Alves-279889","Submission (Rear-Naked Choke)Marcos Benicio","1","0:49",2021-01-15
"612","Natal Fight Championship","NFCNatal Fight Championship 18",87827,"1","Joao Carvalho","Joao-Carvalho-342271","Win","Diogo Silva","Diogo-Silva-263353","Decision (Unanimous)Cezani Moutinho","3","5:00",2021-01-15
"613","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"16","Bruno Machado","Bruno-Machado-23906","Win","Mickael Lebout","Mickael-Lebout-81143","Method Decision (Unanimous)","5","5:00",2021-01-15
"614","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"15","Shamil Zavurov","Shamil-Zavurov-55079","Win","Renato Gomes Gabriel","Renato-Gomes-Gabriel-61770","Decision (Unanimous)Frank Trigg","3","5:00",2021-01-15
"615","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"14","Jesse Arnett","Jesse-Arnett-87337","Win","Elias Boudegzdame","Elias-Boudegzdame-105587","Decision (Split)Blake Grice","3","5:00",2021-01-15
"616","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"13","Carlston Lindsay Harris","Carlston-Lindsay-Harris-85711","Win","Saygid Izagakhmaev","Saygid-Izagakhmaev-127299","Submission (Brabo Choke)Frank Trigg","2","2:36",2021-01-15
"617","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"12","Muin Gafurov","Muin-Gafurov-182325","Win","Walter Zamora","Walter-Zamora-57249","Decision (Unanimous)Blake Grice","3","5:00",2021-01-15
"618","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"11","Vinicius de Oliveira Prestes de Matos","Vinicius-de-Oliveira-Prestes-de-Matos-139517","Win","Sultan Zholdoshbek","Sultan-Zholdoshbek-271957","Decision (Unanimous)Frank Trigg","3","5:00",2021-01-15
"619","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"10","Rinat Fakhretdinov","Rinat-Fakhretdinov-145067","Win","Eric Spicely","Eric-Spicely-63723","KO (Punch)Blake Grice","1","0:55",2021-01-15
"620","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"9","Abdurakhman Gitinovasov","Abdurakhman-Gitinovasov-283953","Win","Will Starks","Will-Starks-201779","Decision (Unanimous)Frank Trigg","3","5:00",2021-01-15
"621","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"8","Martun Mezhlumyan","Martun-Mezhlumyan-253161","Win","Daniel Vega","Daniel-Vega-225565","TKO (Punches)Blake Grice","1","3:07",2021-01-15
"622","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"7","Avliyohon Hamidov","Avliyohon-Hamidov-236855","Win","Louis Jourdain","Louis-Jourdain-210837","Decision (Unanimous)Frank Trigg","3","5:00",2021-01-15
"623","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"6","Shamil Magomedov","Shamil-Magomedov-149271","Win","Jayson Margallo","Jayson-Margallo-176209","Decision (Unanimous)Blake Grice","3","5:00",2021-01-15
"624","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"5","Mohamad Osseili","Mohamad-Osseili-379863","Win","Elijas Paknys","Elijas-Paknys-318165","KO (Spinning Back Elbow)Frank Trigg","1","1:35",2021-01-15
"625","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"4","Shakhban Alkhasov","Shakhban-Alkhasov-335179","Win","Vasile Suprovici","Vasile-Suprovici-259443","TKO (Punches)Blake Grice","1","4:30",2021-01-15
"626","Abu Dhabi Warriors Fighting Championship","ADWUAE Warriors 15",88324,"3","Leandro Gomes","Leandro-Gomes-338727","Win","Mohamed Karim","Mohamed-Karim-380469","TKO (Punches)Frank Trigg","1","4:41",2021-01-15
