"","Match","Fighter","Result","Opponent","Method","Round","Time","Date"
"7233","1","David Marcina","Win","Toni Vrtaric","Submission (Choke)N/A","1","9:42",2001-07-14
"7234","8","Mark Smith","Win","Samu Samu","Method Submission (Smother Choke)","1","N/A",2002-05-09
"7235","7","Jeremy Horn","Win","Steve Funn","Submission (Armbar)N/A","1","N/A",2002-05-09
"7236","6","Amir Rahnavardi","Win","Nicco Nicco","TKO (Submission to Punches)N/A","1","N/A",2002-05-09
"7237","5","Antonio McKee","Win","Toby Imada","Decision (Unanimous)N/A","2","5:00",2002-05-09
"7238","4","Antonio Banuelos","Win","Steve Hecht","Decision (Unanimous)N/A","2","5:00",2002-05-09
"7239","3","Phil Ensminge","Win","Kevin Christoph","No ContestN/A","0","N/A",2002-05-09
"7240","2","Gabe Lara","Draw","Jordon Hinds","DrawN/A","2","5:00",2002-05-09
"7241","1","Gerald Strebendt","Win","Carmelo Serrato","Submission (Rear-Naked Choke)N/A","1","N/A",2002-05-09
"7242","10","Zubai Bouneniamine","Win","Metin Yakut","Method Decision","2","5:00",2002-05-12
"7243","9","Mauk van der Bijlaard","Win","Mingoes Pelupessy","Submission (Armbar)N/A","1","1:07",2002-05-12
"7244","8","Edmunds Kirsis","Win","Badr Hari","Submission (Forearm Choke)N/A","1","0:22",2002-05-12
"7245","7","Marc Duncan","Win","Dan Kers","Submission (Guillotine Choke)N/A","2","0:47",2002-05-12
"7246","6","Kassim Annan","Win","Koen Hulzinga","TKON/A","1","2:48",2002-05-12
"7247","5","Metin Yakut","Win","Jeffrey van 't Schip","Submission (Guillotine Choke)N/A","1","2:58",2002-05-12
"7248","4","Daniel Weichel","Win","Vincent Latoel","Submission (Armbar)N/A","1","1:48",2002-05-12
"7249","3","David Baron","Win","Martinsh Egle","TKON/A","1","0:35",2002-05-12
"7250","2","Roemer Trumpert","Win","Franklin Beuk","Submission (Armbar)N/A","1","4:27",2002-05-12
"7251","1","Nathan Schouteren","Win","Deniz Mustad","Submission (Rear Naked Choke)N/A","1","3:19",2002-05-12
"7252","3","Jonathan Wiezorek","Win","J.J. Wilson","Method Submission (Rear-Naked Choke)","1","4:55",2000-06-24
"7253","2","Matt Paarlberg","Win","Wilford Moore","Submission (Guillotine Choke)N/A","0","0:00",2000-06-24
"7254","1","John Holtz","Win","Mike Nelson","TKO (Doctor Stoppage)N/A","0","0:00",2000-06-24
"7255","9","Dan Bobish","Win","Mike Kyle","Method TKO (Submission to Punches)","1","3:25",2002-05-17
"7256","8","Javier Vazquez","Win","Sean Wilmot","Submission (Armbar)Herb Dean","1","1:57",2002-05-17
"7257","7","Quinton Jackson","Win","Sean Gray","TKO (Punches) Cecil Peoples","3","0:37",2002-05-17
"7258","6","Akira Shoji","Win","Dave Roberts","Submission (Armbar)Nelson Hamilton","2","4:46",2002-05-17
"7259","5","Mike Rogers","Win","Joey Guel","Submission (Triangle Choke)Larry Landless","1","4:45",2002-05-17
"7260","4","David Fox","Win","Rocky Batastini","Disqualification (Illegal Knee)Herb Dean","1","0:00",2002-05-17
"7261","3","Phillip Miller","Win","Roberto Ramirez","TKO (Submission to Punches)Cecil Peoples","1","4:14",2002-05-17
"7262","2","Cal Worsham","Win","Rick Collup","TKO (Submission to Punches)Nelson Hamilton","1","1:37",2002-05-17
"7263","1","Joey Villasenor","Win","Tim Credeur","TKO (Submission to Punches)Larry Landless","2","3:24",2002-05-17
"7264","3","Jared Pettit","Win","Sam Smith","Method TKO (Submission to Strikes)","2","2:42",2000-10-14
"7265","2","Clint Wiggins","Win","Houston Grant","Submission (Rear-Naked Choke)N/A","1","4:47",2000-10-14
"7266","1","Chris Elms","Win","Joel Weldon","Submission (Armbar)N/A","2","0:34",2000-10-14
"7267","8","Jason Buck","Win","Jason Rigsby","Method Decision (Unanimous)","3","5:00",2002-05-18
"7268","7","Miguel Torres","Win","Lindsey Durlacher","Decision (Unanimous)N/A","3","5:00",2002-05-18
"7269","6","Randy Williams","Win","David Stone","KO (Punch)N/A","1","0:25",2002-05-18
"7270","5","Gideon Ray","Win","Derrick Noble","Submission (Guillotine Choke)N/A","3","2:25",2002-05-18
"7271","4","Nick Agallar","Win","Steve Thompson","Submission (Punches)N/A","1","3:00",2002-05-18
"7272","3","Dan Gilbert","Win","Robert Wynne","Submission (Elbows)N/A","1","1:06",2002-05-18
"7273","2","Jason Veach","Win","German Reyes","TKO (Elbows)N/A","2","1:06",2002-05-18
"7274","1","Tim Newland","Win","Tommy Lee","Submission (Guillotine Choke)N/A","2","2:20",2002-05-18
"7275","9","Keith Rockel","Win","Leo Dalla","Method TKO (Punches)","2","3:36",2002-05-18
"7276","8","Jorge Rivera","Win","Joe Nye","TKO (Punches)N/A","1","0:52",2002-05-18
"7277","7","Nuri Shakir","Win","Todd Fox","TKO (Doctor Stoppage)N/A","1","N/A",2002-05-18
"7278","6","Jason Maxwell","Win","Gunnar Olson","KO (Punches)N/A","1","1:59",2002-05-18
"7279","5","Bobby Andrews","Win","Anthony Hamlett","Submission (Crucifix)N/A","2","1:06",2002-05-18
"7280","4","Jeremy Bennett","Win","Matt Lee","Decision (Unanimous)N/A","2","5:00",2002-05-18
"7281","3","Shaun Wagner","Win","Bryan Antonelli","Submission (Forearm Choke)N/A","1","2:01",2002-05-18
"7282","2","Rich O'Connor","Win","Jay Thomas","Submission (Keylock)N/A","2","1:40",2002-05-18
"7283","1","Mike Thomas Brown","Win","Edward Odquina","Submission (Rear-Naked Choke)N/A","1","1:19",2002-05-18
"7284","7","Ikuhisa Minowa","Win","Susumu Yamasaki","Method Draw","1","15:00",1999-04-08
"7285","6","Kenichi Tanaka","Draw","Hideki Ogawa","DrawN/A","3","3:00",1999-04-08
"7286","5","Hiroshi Tsuruya","Win","Tatsuharu Doi","Submission (Armlock)N/A","1","1:18",1999-04-08
"7287","4","Katsuhisa Akasaki","Draw","Takeshi Takamatsu","DrawN/A","3","3:00",1999-04-08
"7288","3","Naohisa Kawamura","Draw","Seichi Seita","DrawN/A","2","5:00",1999-04-08
"7289","2","Kazuhiro Ota","Win","Hiroki Kaneko","KO (Slam)N/A","2","1:13",1999-04-08
"7290","1","Shiko Yamashita","Win","Koichiro Kawaguchi","TKO (Armbar)N/A","3","0:34",1999-04-08
"7291","14","Paul Jones","Win","Larry Parker","Method TKO (Submission to Strikes)","1","11:37",1999-05-22
"7292","13","Ali Elias","Win","Bruce Hunter","Submission (Choke)N/A","1","6:35",1999-05-22
"7293","12","Brent Medley","Win","Michael Buell","Submission (Armbar)N/A","1","4:28",1999-05-22
"7294","11","Boone Waggoner","Win","Clayton Pingry","TKON/A","1","2:14",1999-05-22
"7295","10","Marcus Bettag","Win","Dane Clark","TKO (Strikes)N/A","1","3:00",1999-05-22
"7296","9","Issac Rangel","Draw","Cody Moore","DrawN/A","1","15:00",1999-05-22
"7297","8","Brent Medley","Win","Danny Payne","Submission (Rear-Naked Choke)N/A","1","4:22",1999-05-22
"7298","7","Michael Buell","Win","Richard Hess","Submission (Keylock)N/A","1","4:52",1999-05-22
"7299","6","Hoagie Hall","Win","Donald Dickson","Submission (Rear-Naked Choke)N/A","1","2:34",1999-05-22
"7300","5","Chris Cantrell","Win","Richard Rosas","Submission (Armbar)N/A","1","1:36",1999-05-22
"7301","4","Danny Payne","Win","Michael Ralston","Submission (Rear-Naked Choke)N/A","1","0:21",1999-05-22
"7302","3","Brent Medley","Win","Mark Cantu","Submission (Guillotine Choke)N/A","1","8:46",1999-05-22
"7303","2","Richard Hess","Win","Mathew Cote","Submission (Rear-Naked Choke)N/A","1","3:00",1999-05-22
"7304","1","Michael Buell","Win","Robert Sutton","TKON/A","1","3:28",1999-05-22
"7305","8","Anthony Macias","Win","Anthony Barbier","Method Submission (Guillotine Choke)","1","N/A",2002-01-12
"7306","7","Antonio Smith","Win","Toney Canales","TKO (Punches)N/A","1","N/A",2002-01-12
"7307","6","Jesse Ault","Win","John Miller","TKO (Punches)N/A","1","N/A",2002-01-12
"7308","5","Grady Hurley","Win","Daryle Burkey","Submission (Keylock)N/A","1","N/A",2002-01-12
"7309","4","Jeremiah O'Neal","Win","Ricardo Gonzalez","Submission (Armbar)N/A","1","N/A",2002-01-12
"7310","3","Caroline Vaneck","Win","Andrea Miller","Submission (Keylock)N/A","3","N/A",2002-01-12
"7311","2","Aaron Williams","Win","Trey Desmuke","Submission (Arm-Triangle Choke)N/A","1","N/A",2002-01-12
"7312","1","John Shackelford","Win","Jason Wright","Submission (Armbar)N/A","1","N/A",2002-01-12
"7313","6","Rich Clementi","Win","Joe Jordan","Method Submission (Armbar)","1","2:05",2002-05-04
"7314","5","Warren Donley","Win","Jeremiah O'Neal","DecisionN/A","3","5:00",2002-05-04
"7315","4","Bone Sayavonga","Win","Billy Shelton","TKON/A","1","0:00",2002-05-04
"7316","3","Aaron Williams","Win","Nick Roscorla","Submission (Guillotine Choke)N/A","1","0:00",2002-05-04
"7317","2","Mark Beacher","Win","Adam Peeples","TKON/A","1","0:15",2002-05-04
"7318","2","Nick Roscorla","Win","Ken Allen","DecisionN/A","0","0:00",2002-05-04
"7319","1","Jarrett Becks","Win","Austin Parks","Submission (Rear Naked Choke)N/A","1","0:00",2002-05-04
"7320","10","Wesley Correira","Win","Kauai Kupihea","Method TKO","2","2:53",2002-05-18
"7321","9","Jamal Perkins","Win","Juan Ayala","DecisionN/A","2","5:00",2002-05-18
"7322","8","Falaniko Vitale","Win","Charlie West","Submission (Toe Hold)N/A","2","1:15",2002-05-18
"7323","7","Jeremy Williams","Win","Shannon Ritch","TKO (Submission to Strikes)N/A","1","3:00",2002-05-18
"7324","6","Adam Lynn","Win","Deshaun Johnson","TKON/A","2","2:34",2002-05-18
"7325","5","Jeff Newton","Win","Jason McCormick","TKO (Cut)N/A","2","0:00",2002-05-18
"7326","4","Fred George","Win","Asrian Perez","TKON/A","1","0:54",2002-05-18
"7327","3","Tripson Kerisiano","Win","Harris Sarmiento","DecisionN/A","2","5:00",2002-05-18
"7328","2","Nassor Lewis","Win","Jay R. Palmer","Submission (Armbar)N/A","2","1:30",2002-05-18
"7329","1","Jason Brudvik","Win","Brennan Kamaka","TKON/A","1","1:09",2002-05-18
"7330","8","Travis Lutter","Win","Chris Munsen","Method Submission (Rear-Naked Choke)","1","0:45",2002-05-25
"7331","7","Scott Henzed","Win","Shiko Yamashita","DrawSean Brockmole","3","5:00",2002-05-25
"7332","6","Vitor Ribeiro","Win","Takumi Nakayama","Submission (Arm-Triangle Choke)Sean Brockmole","1","0:51",2002-05-25
"7333","5","Dustin Denes","Win","Tom Jones","Submission (Triangle Armbar)Sean Brockmole","1","2:48",2002-05-25
"7334","4","Hermes Franca","Win","Yohei Suzuki","Submission (Guillotine Choke)Sean Brockmole","1","1:04",2002-05-25
"7335","3","Ryan Ackermand","Win","Mike Cardoso","DrawSean Brockmole","2","5:00",2002-05-25
"7336","2","Travis Phippen","Win","Dan Swift","Submission (Armbar)Sean Brockmole","1","0:38",2002-05-25
"7337","1","John Renken","Win","Keith Wisniewski","Submission (Kneebar)Sean Brockmole","2","1:43",2002-05-25
"7338","4","Alistair Overeem","Win","Vesa Vuori","Method TKO (Punches)","1","2:15",2002-05-26
"7339","3","Arman Gambaryan","Win","Murad Chunkaiev","Submission (Rear Naked Choke)N/A","1","5:49",2002-05-26
"7340","2","Kazeka Muniz","Win","Mario Stapel","Submission (Armbar)N/A","1","2:26",2002-05-26
"7341","1","Hans Jurgen Matt","Win","Zsolt Gulyas","Submission (Punches)N/A","1","4:55",2002-05-26
"7342","11","Dan Severn","Win","Forrest Griffin","Method Decision (Unanimous)","3","4:00",2001-10-27
"7343","10","Din Thomas","Win","Jason Bender","TKO (Punches)N/A","1","1:03",2001-10-27
"7344","9","Wade Rome","Win","John Dixson","Decision (Unanimous)N/A","3","4:00",2001-10-27
"7345","8","Mike Newton","Win","Nigel Hudson","Decision (Unanimous)N/A","3","4:00",2001-10-27
"7346","7","Dan Bobish","Win","Brett Hogg","Submission (Keylock)N/A","1","0:27",2001-10-27
"7347","6","Chris Meyers","Win","Muhsin Corbbrey","Decision (Unanimous)N/A","3","4:00",2001-10-27
"7348","5","Kevin Brooks","Win","J.J. Wilson","TKO (Punches)N/A","1","0:20",2001-10-27
"7349","4","Brian Vanderwalle","Win","George Allen","Decision (Unanimous)N/A","3","4:00",2001-10-27
"7350","3","Charles Bennett","Win","Jon Weidler","Decision (Majority)N/A","3","4:00",2001-10-27
"7351","2","Cam McHargue","Win","Ahron Davis","Submission (Armbar)N/A","1","0:31",2001-10-27
"7352","1","Glenn Mincer","Win","John Garner","TKO (Punches)N/A","1","1:35",2001-10-27
"7353","8","Kazuya Abe","Win","Matt Hamilton","Method Submission (Armbar)","1","3:56",2002-05-28
"7354","7","Tatsuya Kawajiri","Win","Daisuke Sugie","TKO (Punches)N/A","2","4:19",2002-05-28
"7355","6","Hirofumi Hara","Win","Kuniyoshi Hironaka","TKO (Punches)N/A","1","4:34",2002-05-28
"7356","5","Jin Kazeta","Win","Hiroshi Komatsu","Decision (Unanimous)N/A","2","5:00",2002-05-28
"7357","4","Akira Kibe","Win","Noriyuki Yokoyama","Decision (Majority)N/A","2","5:00",2002-05-28
"7358","3","Ken Omatsu","Win","Takuhito Hida","Decision (Unanimous)N/A","2","5:00",2002-05-28
"7359","2","Masaya Inoue","Win","Akihiko Adachi","Decision (Unanimous)N/A","2","5:00",2002-05-28
"7360","1","Yuichi Nakanishi","Win","Tomoki Kanuka","Decision (Unanimous)N/A","2","5:00",2002-05-28
"7361","9","Mitsuyoshi Sato","Win","Ikuhisa Minowa","Method Decision (Majority)","3","5:00",2002-05-28
"7362","8","Yuki Sasaki","Win","John Glover","Submission (Armbar)Soichi Hiroto","2","1:19",2002-05-28
"7363","7","Takumi Yano","Win","Kenichi Sato","Submission (Triangle Choke)Soichi Hiroto","2","0:55",2002-05-28
"7364","6","Kiuma Kunioku","Win","Hideaki Iwasaki","Decision (Unanimous)Yoshinori Umeki","2","5:00",2002-05-28
"7365","5","Koji Oishi","Win","Yoshimitsu Warita","Decision (Majority)Yoshinori Umeki","2","5:00",2002-05-28
"7366","4","Hiroki Nagaoka","Win","Yohei Ota","Decision (Unanimous)Yoshinori Umeki","2","5:00",2002-05-28
"7367","3","Jason Godsey","Win","Hideki Tadao","Submission (Rear-Naked Choke)Hiromi Okamoto","1","1:37",2002-05-28
"7368","2","Satoshi Nishinod","Win","Hirotaka Tomiyama","Draw (Time Limit)Hiromi Okamoto","2","5:00",2002-05-28
"7369","1","Yuji Oba","Win","Nariatsu Iwasaki","Submission (Ankle Lock)Hiromi Okamoto","1","3:58",2002-05-28
"7370","10","Roger Waters","Win","Ricky Folse","Method Submission (Choke)","1","1:22",2002-05-17
"7371","9","Anthony Barbier","Win","Chris James","Submission (Rear Naked Choke)N/A","1","1:15",2002-05-17
"7372","8","Nathan Sanchez","Win","Nathan Spivey","Submission (Guillotine Choke)N/A","1","1:03",2002-05-17
"7373","7","JB Brown","Win","Brian Dwyer","Submission (Rear Naked Choke)N/A","1","0:24",2002-05-17
"7374","6","Pat Mitchell","Win","Ryan Veltman","Submission (Punches)N/A","1","1:46",2002-05-17
"7375","5","Casey Strobel","Win","Kurt Blanchard","TKO (Didn't Answer the bell for Round 2)N/A","1","4:00",2002-05-17
"7376","4","R.C. Stevens","Win","Donny Pickard","Submission (Punches)N/A","2","1:03",2002-05-17
"7377","3","Rocky Long","Win","Matthew Blanchard","Submission (Rear Naked Choke)N/A","1","1:13",2002-05-17
"7378","2","Willie Daisey","Win","Brant Gaudet","KON/A","1","1:11",2002-05-17
"7379","1","Steve Kinnison","Win","Andy Voisin","TKO (Punches)N/A","1","2:08",2002-05-17
"7380","6","Javier  Torres","Win","Miguel Gutierrez","Method Submission (Rear-Naked Choke)","0","0:00",2001-10-14
"7381","5","Jorge Nieto","Win","Filameno Fackrell","TKON/A","0","0:00",2001-10-14
"7382","4","Jose Sida","Win","Jason Fox","Submission (Armbar)N/A","0","0:00",2001-10-14
"7383","3","Patric Vallejo","Win","Vladimir Martinez","DecisionN/A","0","0:00",2001-10-14
"7384","2","Patric Vallejo","Win","Bruno Guevara","Submission (Rear-Naked Choke)N/A","0","0:00",2001-10-14
"7385","1","Vladimir Martinez","Win","Jose De La Cruz","Submission (Rear-Naked Choke)N/A","0","0:00",2001-10-14
"7386","5","Zee Vjesalicu","Win","Angel Amoroso","Method Submission (Kneebar)","1","1:15",1999-05-28
"7387","4","Cedric Marks","Win","Mike Kellis","TKON/A","1","3:12",1999-05-28
"7388","3","JD Cooper","Win","Dan Chase","SubmissionN/A","1","1:18",1999-05-28
"7389","2","Richard Aquino","Win","Joe Sepulvada","SubmissionN/A","1","4:40",1999-05-28
"7390","1","Cedric Marks","Win","Billy Pitcher","SubmissionN/A","1","1:09",1999-05-28
"7391","8","Shannon Ritch","Win","James Minson","Method Disqualification","1","0:00",1999-04-16
"7392","7","Adam Guerra","Win","Dan Chase","Submission (Rear-Naked Choke)N/A","1","0:25",1999-04-16
"7393","6","Luis Guerrero","Win","Jose Luis Munoz","Submission (Kneebar)N/A","1","0:31",1999-04-16
"7394","5","Mike Rangel","Win","John Renken","TKON/A","1","7:43",1999-04-16
"7395","4","Tim Campfield","Win","Anthony Holiday","TKON/A","1","0:53",1999-04-16
"7396","3","James Minso","Win","Paul Gardn","No ContestN/A","1","6:39",1999-04-16
"7397","2","Shannon Ritch","Win","David Finn","Submission (Rear-Naked Choke)N/A","1","2:18",1999-04-16
"7398","1","Todd Handle","Win","Omar Arredondo","Submission (Choke)N/A","1","0:51",1999-04-16
"7399","9","John Mahlow","Win","Dave Knaggs","Method Submission (Guillotine Choke)","3","0:00",2002-05-17
"7400","8","Steve Hallock","Win","Sean Bonner","Submission (Triangle Choke)N/A","2","0:00",2002-05-17
"7401","7","Jason Ireland","Win","Brett Al-azzawi","TKON/A","3","0:00",2002-05-17
"7402","6","Sam Wells","Win","Eric Schelanberger","TKON/A","3","0:00",2002-05-17
"7403","5","Chris Vandermolen","Win","Sonny Leong","Submission (Armbar)N/A","2","0:00",2002-05-17
"7404","4","Brian Hawkins","Win","Anthony Ferguson","KON/A","1","0:00",2002-05-17
"7405","3","Steve Radinski","Win","Meldrum Macpetrie","Submission (Keylock)N/A","0","0:00",2002-05-17
"7406","2","Dave Garcia","Win","Mike Gray","DecisionN/A","2","5:00",2002-05-17
"7407","1","Travis Wright","Win","Billy Mitchell","Submission (Rear Naked Choke)N/A","2","0:00",2002-05-17
"7408","11","Brian Ebersole","Win","Rich Guerin","Method Decision","0","N/A",2002-04-26
"7409","10","Brian Ebersole","Win","Edwin Aguilar","Submission (Rear-Naked Choke)N/A","0","N/A",2002-04-26
"7410","9","Rich Guerin","Win","Shane Schartzer","Submission (Armbar)N/A","0","N/A",2002-04-26
"7411","8","Edwin Aguilar","Win","Rusty Pontez","TKO (Punches)N/A","0","N/A",2002-04-26
"7412","7","Brian Ebersole","Win","Chris Gates","Submission (Armbar)N/A","0","N/A",2002-04-26
"7413","6","Shane Schartzer","Win","Rudy Martin","TKO (Punches)N/A","0","N/A",2002-04-26
"7414","5","Rich Guerin","Win","Felix Alvarez","TKO (Submission to Knees)N/A","0","N/A",2002-04-26
"7415","4","James Meals","Win","Edward Kim","TKO (Corner Stoppage)N/A","0","N/A",2002-04-26
"7416","3","Jorge Ortiz","Win","Filameno Fackrell","Submission (Rear-Naked Choke)N/A","0","N/A",2002-04-26
"7417","2","Hugo Sida","Win","James Meals","Submission (Rear-Naked Choke)N/A","0","N/A",2002-04-26
"7418","1","Gilbert Hernandez","Win","Arturo Mendez","TKO (Corner Stoppage)N/A","0","N/A",2002-04-26
"7419","8","Tim Credeur","Win","Bone Sayavonga","Method KO","1","0:13",2002-06-01
"7420","7","Alfredo Hernandez","Win","Ray Totorico","Submission (Neck Crank)N/A","1","3:29",2002-06-01
"7421","6","Marco Macera","Win","Jeremiah O'Neal","Submission (Armbar)N/A","2","1:35",2002-06-01
"7422","5","Edwin Allseitz","Win","Drew Anderson","Submission (Guillotine Choke)N/A","1","0:26",2002-06-01
"7423","4","Lane Yarbrough","Win","R.C. Stevens","Submission (Rear-Naked Choke)N/A","3","0:32",2002-06-01
"7424","3","Craig Costos","Win","Nathan Gill","Decision (Unanimous)N/A","3","5:00",2002-06-01
"7425","2","JB Brown","Win","Brian Dwyer","KON/A","1","0:11",2002-06-01
"7426","1","Mike Ellender","Win","Allen Cohen","Submission (Keylock)N/A","1","3:31",2002-06-01
"7427","9","Brad Gumm","Win","Brad Blackburn","Method Decision (Unanimous)","3","5:00",2002-06-01
"7428","8","Jason MacDonald","Win","Shannon Ritch","Submission (Rear-Naked Choke)N/A","1","2:45",2002-06-01
"7429","7","Max Marin","Win","Sonny Leong","Submission (Rear-Naked Choke)N/A","1","N/A",2002-06-01
"7430","6","Jake Hattan","Win","Frank Colcher","Decision (Unanimous)N/A","3","5:00",2002-06-01
"7431","5","Victor Valimaki","Win","Chris Peak","TKO (Punches)N/A","2","N/A",2002-06-01
"7432","4","Jason House","Win","Kevin Dolan","Submission (Rear-Naked Choke)N/A","1","N/A",2002-06-01
"7433","3","Rob MacDonald","Win","Zane Hagel","TKO (Submission to Punches)N/A","1","N/A",2002-06-01
"7434","2","Brandon Olsen","Win","Mike Jorgensen","TKO (Punches)N/A","1","N/A",2002-06-01
"7435","1","Gavin Hesson","Win","Andrew Redden","Submission (Rear-Naked Choke)N/A","1","N/A",2002-06-01
"7436","10","Tommy Sauer","Win","Bill Vucick","Method Submission (Keylock)","2","2:30",2002-05-11
"7437","9","Hermes Franca","Win","Don Kaecher","Submission (Triangle Choke)N/A","2","2:00",2002-05-11
